,city,month,latitude,longitude,hours_of_sun,temp,humidity,precip,cloudcover,avg_mth_en_consumption_house_kwh,energy_price_eur_kwh,solar_panel_power_kwh,monthly_energy_produced_kwh,montlhy_energy_cost_eur,montlhy_solar_panel_cost_saved,money_saved,encoded_city,country
313,sofia,2,42.697,23.324,295.6011111111111,2.7464285714285714,74.25714285714285,1.74775,59.28214285714286,241,0.093,405,48.746787444642855,22.413,4.533451232351785,20.0,26,bulgaria
314,sofia,3,42.696999999999996,23.324,370.36277777777775,2.603225806451613,63.516129032258064,0.4156451612903226,53.70322580645161,276,0.093,405,69.4437376645161,25.668,6.458267602799998,25.0,26,bulgaria
315,sofia,4,42.697,23.324,401.9627777777778,10.03,64.77,2.0936,51.66,314,0.093,405,78.695066745,29.201999999999998,7.318641207285,25.0,26,bulgaria
316,sofia,5,42.696999999999996,23.324,453.6761111111111,16.1,63.987096774193546,1.4931935483870968,42.32258064516129,364,0.093,405,105.97581261290321,33.852,9.855750572999998,29.0,26,bulgaria
317,sofia,6,42.697,23.324,458.00388888888887,19.753333333333334,71.74,4.7197000000000005,40.57,402,0.093,405,110.2376430225,37.386,10.2521008010925,27.0,26,bulgaria
318,sofia,7,42.696999999999996,23.324,463.64972222222224,21.925806451612903,58.20645161290323,2.2113548387096773,27.75483870967742,425,0.093,405,135.66061830483872,39.525,12.616437502350001,32.0,26,bulgaria
319,sofia,8,42.696999999999996,23.324,430.17111111111114,21.483870967741936,66.31290322580645,1.479,37.648387096774194,412,0.093,405,108.62854353870968,38.316,10.1024545491,26.0,26,bulgaria
320,sofia,9,42.697,23.324,374.67277777777775,15.833333333333334,71.38666666666667,1.9308666666666665,48.29,349,0.093,405,78.46603382249998,32.457,7.297341145492498,22.0,26,bulgaria
321,sofia,10,42.696999999999996,23.324,342.4277777777778,11.82258064516129,70.96129032258065,0.3173870967741936,30.851612903225806,313,0.093,405,95.8972305483871,29.108999999999998,8.918442441,31.0,26,bulgaria
322,sofia,11,42.697,23.324,293.1358333333333,7.786666666666666,82.00333333333333,1.1333666666666666,62.43333333333333,276,0.093,405,44.5991513625,25.668,4.1477210767125,16.0,26,bulgaria
323,sofia,12,42.696999999999996,23.324,282.1336111111111,3.6258064516129034,85.40967741935484,1.0819032258064516,63.190322580645166,247,0.093,405,42.06025121733871,22.971,3.9116033632125,17.0,26,bulgaria
324,stockholm,1,59.333,18.067,217.67138888888888,0.4258064516129032,81.11935483870967,1.238064516129032,58.516129032258064,463,0.248,405,36.57089983064515,114.824,9.069583157999999,8.0,27,sweden
325,stockholm,2,59.333000000000006,18.067,259.07694444444445,0.7928571428571428,79.02499999999999,1.6365,54.903571428571425,429,0.248,405,47.31795192455357,106.392,11.734852077289284,11.0,27,sweden
326,stockholm,3,59.333,18.067,367.2088888888889,3.6193548387096777,59.9483870967742,0.019064516129032257,18.46451612903226,423,0.248,405,121.25924547096774,104.904,30.0722928768,29.0,27,sweden
327,stockholm,4,59.333,18.067,436.1763888888889,5.33,60.29333333333333,0.9464666666666667,46.09666666666667,421,0.248,405,95.22101319374998,104.408,23.614811272049995,23.0,27,sweden
328,stockholm,5,59.333,18.067,527.8680555555557,11.23225806451613,60.50645161290322,1.2590322580645161,52.148387096774194,463,0.248,405,102.30031832661291,114.824,25.370478945000002,22.0,27,sweden
329,stockholm,6,59.333,18.067,554.2875,17.863333333333333,65.54,1.7021333333333333,48.526666666666664,494,0.248,405,115.55065226250001,122.512,28.6565617611,23.0,27,sweden
330,stockholm,7,59.333,18.067,549.9847222222222,18.258064516129032,64.6741935483871,1.8103225806451613,53.23870967741936,537,0.248,405,104.15788083870966,133.176,25.831154447999996,19.0,27,sweden
331,stockholm,8,59.333,18.067,479.3577777777778,19.5258064516129,68.36774193548388,1.6044193548387098,44.438709677419354,526,0.248,405,107.86663347096776,130.448,26.750925100800004,21.0,27,sweden
332,stockholm,9,59.333,18.067,385.13916666666665,11.403333333333334,78.31666666666666,1.7851333333333335,62.55,474,0.248,405,58.41502025625,117.55199999999999,14.48692502355,12.0,27,sweden
333,stockholm,10,59.333,18.067,315.47222222222223,9.625806451612902,82.90322580645162,1.2790645161290322,59.86129032258064,446,0.248,405,51.28372415322581,110.608,12.718363590000001,11.0,27,sweden
334,stockholm,11,59.333,18.067,230.54166666666669,5.166666666666667,88.50333333333333,2.515633333333333,80.58666666666666,446,0.248,405,18.12610800000001,110.608,4.495274784000002,4.0,27,sweden
335,stockholm,12,59.333,18.067,193.1302777777778,-1.8709677419354838,88.90645161290323,1.0478064516129033,77.34193548387097,446,0.248,405,17.72263109032258,110.608,4.3952125103999995,4.0,27,sweden
336,tallinn,1,59.436,24.753,216.87305555555557,-1.7129032258064516,88.95161290322581,2.0218064516129033,79.82903225806452,465,0.2085,405,17.71688460120968,96.9525,3.6939704393522184,4.0,28,estonia
337,tallinn,2,59.436,24.753000000000004,258.6902777777778,-0.44642857142857145,88.83214285714287,1.6436428571428572,79.16428571428571,429,0.2085,405,21.829486700892865,89.4465,4.551447977136162,5.0,28,estonia
338,tallinn,3,59.436,24.753,367.12888888888887,0.7806451612903226,72.23548387096774,0.10974193548387097,34.99032258064516,440,0.2085,405,96.66106908387096,91.74,20.153832903987094,22.0,28,estonia
339,tallinn,4,59.436,24.753,436.4511111111111,3.646666666666667,70.38666666666667,1.1250333333333333,42.690000000000005,474,0.2085,405,101.30270337,98.829,21.121613652645,21.0,28,estonia
340,tallinn,5,59.436,24.753,528.5844444444444,9.72258064516129,65.29677419354839,1.2690645161290324,42.37419354838709,518,0.2085,405,123.3634248,108.003,25.7212740708,24.0,28,estonia
341,tallinn,6,59.436,24.753,555.3475,17.056666666666665,69.92666666666668,0.7799,34.440000000000005,563,0.2085,405,147.45475750499998,117.3855,30.744316939792494,26.0,28,estonia
342,tallinn,7,59.436,24.753,550.9322222222223,18.177419354838708,74.20645161290322,1.9897419354838708,46.78709677419355,585,0.2085,405,118.73264725161293,121.9725,24.755756951961295,20.0,28,estonia
343,tallinn,8,59.436,24.753,479.8813888888889,19.79032258064516,72.1258064516129,0.30793548387096775,37.23870967741936,574,0.2085,405,121.97779943225808,119.67899999999999,25.432371181625808,21.0,28,estonia
344,tallinn,9,59.436,24.753,385.2863888888889,10.233333333333333,76.94333333333334,1.7116000000000002,52.309999999999995,518,0.2085,405,74.41594693875001,108.003,15.515724936729377,14.0,28,estonia
345,tallinn,10,59.436,24.753,315.27416666666664,8.729032258064517,85.20645161290322,1.1327096774193548,69.27741935483871,474,0.2085,405,39.228445843548386,98.829,8.179130958379838,8.0,28,estonia
346,tallinn,11,59.436,24.753,229.965,2.5566666666666666,90.08,1.5536999999999999,87.34333333333333,440,0.2085,405,11.787890917500004,91.74,2.457775256298751,3.0,28,estonia
347,tallinn,12,59.436,24.753,192.20277777777778,-3.1806451612903226,92.5516129032258,1.8968064516129033,87.19354838709677,429,0.2085,405,9.968814072580653,89.4465,2.078497734133066,2.0,28,estonia
348,tirana,1,41.321999999999996,19.825,297.1636111111111,6.109677419354839,64.77741935483871,1.1700967741935484,45.89354838709678,282,0.081,405,65.11779761008063,22.842000000000002,5.274541606416531,23.0,29,albania
349,tirana,2,41.322,19.825,297.6533333333333,8.689285714285715,66.86785714285715,3.014714285714286,51.63214285714286,272,0.081,405,58.307258314285704,22.032,4.722887923457142,21.0,29,albania
350,tirana,3,41.321999999999996,19.825,370.57444444444445,8.790322580645162,57.10322580645161,0.8471612903225807,46.92258064516129,305,0.081,405,79.65999751935485,24.705000000000002,6.452459799067743,26.0,29,albania
351,tirana,4,41.322,19.825,400.09250000000003,14.443333333333333,64.45666666666666,3.1369666666666665,56.330000000000005,347,0.081,405,70.76175987375001,28.107,5.731702549773751,20.0,29,albania
352,tirana,5,41.321999999999996,19.825,449.81888888888886,20.193548387096776,65.14838709677419,0.5645483870967741,43.29032258064516,402,0.081,405,103.3117905483871,32.562,8.368255034419354,26.0,29,albania
353,tirana,6,41.322,19.825,453.24583333333334,25.779999999999998,60.97,2.3901666666666666,38.28,438,0.081,405,113.296047975,35.478,9.176979885975,26.0,29,albania
354,tirana,7,41.321999999999996,19.825,459.24805555555554,26.990322580645163,55.39354838709678,0.19364516129032258,21.30322580645161,454,0.081,405,146.37242913387095,36.774,11.856166759843548,32.0,29,albania
355,tirana,8,41.321999999999996,19.825,427.4861111111111,26.116129032258065,62.52258064516129,2.5241612903225805,44.877419354838715,440,0.081,405,95.43475741935484,35.64,7.730215350967742,22.0,29,albania
356,tirana,9,41.322,19.825,374.08500000000004,21.470000000000002,66.09333333333333,4.739766666666667,49.166666666666664,387,0.081,405,77.014749375,31.347,6.238194699375,20.0,29,albania
357,tirana,10,41.321999999999996,19.825,343.94194444444446,17.15806451612903,73.35483870967742,3.3206129032258067,34.67741935483871,343,0.081,405,90.99206038306453,27.783,7.370356891028226,27.0,29,albania
358,tirana,11,41.322,19.825,296.49444444444447,13.843333333333334,76.84333333333333,6.8671999999999995,61.65333333333333,299,0.081,405,46.04677320000001,24.219,3.729788629200001,15.0,29,albania
359,tirana,12,41.321999999999996,19.825,286.70472222222224,11.893548387096773,79.48387096774194,5.141580645161291,60.28064516129032,282,0.081,405,46.120292713306455,22.842000000000002,3.735743709777823,16.0,29,albania
360,valletta,1,35.894,14.512,311.2875,11.69032258064516,77.25483870967743,2.246806451612903,42.400000000000006,275,0.134,405,72.617148,36.85,9.730697832,26.0,30,malta
361,valletta,2,35.894,14.512,304.96444444444444,12.553571428571429,75.92142857142858,0.1325,37.95357142857143,275,0.134,405,76.63391620714285,36.85,10.268944771757141,28.0,30,malta
362,valletta,3,35.894,14.512,371.3227777777778,12.461290322580645,73.9,0.7203225806451613,44.49032258064516,296,0.134,405,83.47863083225808,39.664,11.186136531522584,28.0,30,malta
363,valletta,4,35.894,14.512,393.42277777777775,15.796666666666665,72.75666666666666,0.07843333333333333,46.263333333333335,334,0.134,405,85.62197610749999,44.756,11.473344798405,26.0,30,malta
364,valletta,5,35.894,14.512,436.1933333333333,20.374193548387098,68.74516129032257,0.5452258064516129,29.893548387096775,358,0.134,405,123.84886560967742,47.972,16.595747991696776,35.0,30,malta
365,valletta,6,35.894,14.512,436.5725,27.016666666666666,53.06333333333334,0.013333333333333334,10.463333333333333,385,0.134,405,158.31144795374996,51.59,21.213734025802495,41.0,30,malta
366,valletta,7,35.894,14.512,443.79055555555556,28.451612903225808,65.18064516129031,0.009741935483870968,16.4,438,0.134,405,150.25860630000003,58.692,20.134653244200006,34.0,30,malta
367,valletta,8,35.894,14.512,418.00333333333333,28.02258064516129,71.18064516129031,0.21225806451612902,24.345161290322583,456,0.134,405,128.0770977919355,61.104000000000006,17.162331104119357,28.0,30,malta
368,valletta,9,35.894,14.512,372.0336111111111,26.029999999999998,72.93,1.9833666666666667,30.87,418,0.134,405,104.16066832124999,56.012,13.957529555047499,25.0,30,malta
369,valletta,10,35.894,14.512,349.4013888888889,21.67096774193548,76.76774193548388,0.2907096774193548,29.15806451612903,377,0.134,405,100.2466961310484,50.518,13.433057281560485,27.0,30,malta
370,valletta,11,35.894,14.512,308.4472222222222,18.026666666666664,78.32,4.480833333333334,40.626666666666665,334,0.134,405,74.16983594999999,44.756,9.9387580173,22.0,30,malta
371,valletta,12,35.894,14.512,302.8363888888889,16.335483870967742,85.21612903225805,0.17038709677419356,39.66451612903226,290,0.134,405,74.00070923225807,38.86,9.916095037122583,26.0,30,malta
372,vienna,1,48.203,16.368,274.9377777777778,4.190322580645161,66.02903225806452,0.7449354838709678,62.274193548387096,466,0.206,405,42.00761003225808,95.996,8.653567666645163,9.0,31,austria
373,vienna,2,48.20300000000001,16.368,286.3963888888889,7.017857142857143,57.107142857142854,0.5676428571428571,59.55357142857143,429,0.206,405,46.914029899553576,88.374,9.664290159308036,11.0,31,austria
374,vienna,3,48.203,16.368,369.53277777777777,7.483870967741935,44.487096774193546,0.3678709677419355,34.29677419354839,440,0.206,405,98.33195694193549,90.64,20.25638313003871,22.0,31,austria
375,vienna,4,48.203,16.368,410.555,10.563333333333333,56.973333333333336,0.5871666666666666,62.15,488,0.206,405,62.93500233750001,100.52799999999999,12.964610481525002,13.0,31,austria
376,vienna,5,48.203,16.368,471.48333333333335,18.69677419354839,55.854838709677416,1.2244838709677421,54.68709677419355,532,0.206,405,86.52532855645163,109.592,17.824217682629033,16.0,31,austria
377,vienna,6,48.203,16.368,480.1072222222222,22.63,57.6,3.9882666666666666,49.486666666666665,569,0.206,405,98.21985541500001,117.214,20.23329021549,17.0,31,austria
378,vienna,7,48.203,16.368,483.9327777777778,23.37741935483871,51.63870967741936,1.0823870967741935,48.63225806451613,611,0.206,405,100.67706287419355,125.866,20.73947495208387,16.0,31,austria
379,vienna,8,48.203,16.368,442.325,23.419354838709676,56.538709677419355,1.901516129032258,54.36129032258064,597,0.206,405,81.75792614516128,122.982,16.84213278590322,14.0,31,austria
380,vienna,9,48.203,16.368,377.2733333333333,16.41,67.92666666666666,1.3330666666666666,65.94,536,0.206,405,52.04221541999999,110.416,10.720696376519998,10.0,31,austria
381,vienna,10,48.203,16.368,335.5177777777778,14.158064516129032,77.32903225806452,0.46683870967741936,63.53225806451613,488,0.206,405,49.55408172580646,100.52799999999999,10.208140835516131,10.0,31,austria
382,vienna,11,48.203,16.368,277.74972222222226,7.866666666666666,82.36999999999999,0.6977333333333333,73.67333333333333,451,0.206,405,29.6145086325,92.90599999999999,6.100588778295,7.0,31,austria
383,vienna,12,48.203,16.368,261.07444444444445,3.261290322580645,81.8225806451613,0.806,79.73548387096774,429,0.206,405,21.426716525806455,88.374,4.41390360431613,5.0,31,austria
384,vilnius,1,54.691,25.27,246.3613888888889,-1.6419354838709677,88.4,2.0456451612903224,86.43548387096774,327,0.2,405,13.534180784274191,65.4,2.7068361568548385,4.0,32,lithuania
385,vilnius,2,54.690999999999995,25.27,272.3777777777778,0.1857142857142857,85.36428571428571,1.4529642857142857,79.17857142857143,299,0.2,405,22.968742499999998,59.800000000000004,4.593748499999999,8.0,32,lithuania
386,vilnius,3,54.691,25.27,368.25694444444446,1.403225806451613,59.09354838709677,0.016870967741935482,39.877419354838715,306,0.2,405,89.66925925403226,61.2,17.93385185080645,29.0,32,lithuania
387,vilnius,4,54.691,25.27,423.5813888888889,5.413333333333333,65.66333333333334,0.46123333333333333,69.89,338,0.2,405,51.653844258750006,67.60000000000001,10.330768851750001,15.0,32,lithuania
388,vilnius,5,54.691,25.27,499.45750000000004,10.86774193548387,65.67096774193548,1.9821612903225807,65.13870967741936,383,0.2,405,70.5175182907258,76.60000000000001,14.103503658145161,18.0,32,lithuania
389,vilnius,6,54.691,25.27,515.9194444444445,17.823333333333334,73.23,1.8981,63.14666666666666,414,0.2,405,77.00407260000001,82.80000000000001,15.400814520000004,19.0,32,lithuania
390,vilnius,7,54.691,25.27,516.3622222222223,17.783870967741933,74.68064516129031,0.4077741935483871,65.36774193548388,456,0.2,405,72.42529842580645,91.2,14.48505968516129,16.0,32,lithuania
391,vilnius,8,54.691,25.27,461.1338888888889,20.751612903225805,67.71935483870968,0.9656129032258065,53.332258064516125,438,0.2,405,87.15631316370968,87.60000000000001,17.431262632741937,20.0,32,lithuania
392,vilnius,9,54.691,25.27,381.34583333333336,10.263333333333332,80.98333333333333,0.0027666666666666664,68.8,396,0.2,405,48.186859500000004,79.2,9.637371900000002,12.0,32,lithuania
393,vilnius,10,54.691,25.27,325.25,8.796774193548387,87.5741935483871,0.2404516129032258,74.33870967741936,360,0.2,405,33.80265544354838,72.0,6.760531088709676,9.0,32,lithuania
394,vilnius,11,54.691,25.27,254.0277777777778,1.91,92.70666666666666,0.7231666666666666,93.36999999999999,327,0.2,405,6.821026875000015,65.4,1.3642053750000032,2.0,32,lithuania
395,vilnius,12,54.691,25.27,227.6663888888889,-3.429032258064516,93.5,1.5503225806451613,90.78064516129032,306,0.2,405,8.500695757258068,61.2,1.7001391514516138,3.0,32,lithuania
396,warsaw,1,52.236,21.01,258.36833333333334,1.0129032258064516,84.28709677419356,2.3958709677419354,73.84516129032258,405,0.126,405,27.368207448387096,51.03,3.448394138496774,7.0,33,poland
397,warsaw,2,52.236,21.01,278.1952777777778,3.342857142857143,76.59642857142856,1.1164642857142857,67.07857142857144,375,0.126,405,37.09227316339285,47.25,4.673626418587499,10.0,33,poland
398,warsaw,3,52.236,21.01,368.78055555555557,3.648387096774193,56.274193548387096,0.04051612903225806,35.777419354838706,383,0.126,405,95.9203578266129,48.258,12.085965086153225,25.0,33,poland
399,warsaw,4,52.236,21.01,418.1744444444445,7.276666666666667,65.65666666666667,3.525466666666667,67.38333333333334,405,0.126,405,55.239798674999996,51.03,6.96021463305,14.0,33,poland
400,warsaw,5,52.236,21.01,487.6877777777778,14.13225806451613,57.94516129032258,0.9004516129032258,51.86774193548387,451,0.126,405,95.06773159838711,56.826,11.978534181396777,21.0,33,poland
401,warsaw,6,52.236,21.01,500.66166666666675,19.726666666666667,64.63666666666667,1.2556,45.82333333333334,486,0.126,405,109.85292992250001,61.236,13.841469170235001,23.0,33,poland
402,warsaw,7,52.236,21.01,502.6316666666667,19.483870967741936,66.47096774193548,3.000225806451613,51.34516129032258,529,0.126,405,99.0446238217742,66.654,12.479622601543548,19.0,33,poland
403,warsaw,8,52.236,21.01,453.2838888888889,22.006451612903227,66.21935483870968,0.8380967741935484,50.935483870967744,508,0.126,405,90.07262644354837,64.008,11.349150931887095,18.0,33,poland
404,warsaw,9,52.236,21.01,379.6477777777778,12.466666666666667,73.42333333333333,1.1687,59.53333333333333,446,0.126,405,62.22047430000001,56.196,7.839779761800001,14.0,33,poland
405,warsaw,10,52.236,21.01,329.4866666666667,11.187096774193549,83.43870967741935,0.9004193548387097,59.16451612903226,405,0.126,405,54.49172722258064,51.03,6.865957630045161,13.0,33,poland
406,warsaw,11,52.236,21.01,263.9425,4.206666666666667,87.98333333333333,0.4926333333333333,81.40666666666667,375,0.126,405,19.875662077499992,47.25,2.504333421764999,5.0,33,poland
407,warsaw,12,52.236,21.01,241.785,0.5741935483870967,87.50322580645161,1.5051935483870968,83.23870967741935,364,0.126,405,16.413145751612905,45.864,2.068056364703226,5.0,33,poland
408,zagreb,1,45.807,15.968,283.3855555555556,2.351612903225807,77.13548387096773,1.0119354838709678,47.26451612903226,366,0.117,405,60.52512129677419,42.822,7.0814391917225805,17.0,34,croatia
409,zagreb,2,45.807,15.968,290.6436111111111,6.010714285714286,69.46428571428571,1.2765357142857143,53.528571428571425,338,0.117,405,54.70182644464287,39.546,6.400113694023216,16.0,34,croatia
410,zagreb,3,45.807,15.968,369.9222222222222,7.129032258064516,51.29354838709677,0.9384193548387098,34.95161290322581,351,0.117,405,97.45451782258063,41.067,11.402178585241934,28.0,34,croatia
411,zagreb,4,45.807,15.968,406.6047222222222,11.4,63.18333333333333,2.1703666666666668,55.55,383,0.117,405,73.19799860625001,44.811,8.564165836931252,19.0,34,croatia
412,zagreb,5,45.807,15.968,463.2388888888889,19.15806451612903,63.961290322580645,1.734225806451613,53.903225806451616,425,0.117,405,86.48296475806451,49.725,10.118506876693548,20.0,34,croatia
413,zagreb,6,45.807,15.968,469.81416666666667,23.646666666666665,63.61,1.8577666666666668,41.24666666666667,466,0.117,405,111.79275077249997,54.522000000000006,13.079751840382498,24.0,34,croatia
414,zagreb,7,45.807,15.968,474.50194444444446,24.316129032258065,56.94193548387097,1.6963548387096776,34.42580645161291,518,0.117,405,126.0160834935484,60.606,14.743881768745164,24.0,34,croatia
415,zagreb,8,45.807,15.968,436.69666666666666,23.758064516129032,61.81935483870968,0.6243225806451612,50.49677419354839,495,0.117,405,87.55246948064516,57.915000000000006,10.243638929235484,18.0,34,croatia
416,zagreb,9,45.807,15.968,376.0588888888889,16.96333333333333,76.30333333333333,7.8159,60.60333333333334,425,0.117,405,60.00264010499999,49.725,7.020308892285,14.0,34,croatia
417,zagreb,10,45.807,15.968,338.67583333333334,14.44516129032258,81.90322580645162,0.725967741935484,57.12580645161291,389,0.117,405,58.80783557540321,45.513000000000005,6.880516762322176,15.0,34,croatia
418,zagreb,11,45.807,15.968,284.8461111111111,8.110000000000001,89.01,3.1344666666666665,75.03,357,0.117,405,28.806059947500003,41.769000000000005,3.3703090138575007,8.0,34,croatia
419,zagreb,12,45.807,15.968,270.8444444444445,4.567741935483871,90.3483870967742,3.4153548387096775,81.50322580645161,338,0.117,405,20.289481548387105,39.546,2.3738693411612912,6.0,34,croatia
